"SerieId","CountryId","YearId","value"
"SE.ADT.LITR.MA.ZS","ARG","YR2016","99.1049881"
"SE.ADT.LITR.MA.ZS","BRA","YR2016","92.57515717"
"SE.ADT.LITR.MA.ZS","CHL","YR2016",""
"SE.ADT.LITR.MA.ZS","COL","YR2016","94.40228271"
"SE.ADT.LITR.MA.ZS","BOL","YR2016",""
"SE.ADT.LITR.MA.ZS","ECU","YR2016","95.44502258"
"SE.ADT.LITR.MA.ZS","PRY","YR2016","95.47605896"
"SE.ADT.LITR.MA.ZS","PER","YR2016","97.1884613"
"SE.ADT.LITR.MA.ZS","URY","YR2016","98.24452972"
"SE.ADT.LITR.MA.ZS","VEN","YR2016","97.03910828"
"SE.ADT.LITR.ZS","ARG","YR2016","99.12500763"
"SE.ADT.LITR.ZS","BRA","YR2016","92.80844116"
"SE.ADT.LITR.ZS","CHL","YR2016",""
"SE.ADT.LITR.ZS","COL","YR2016","94.65384674"
"SE.ADT.LITR.ZS","BOL","YR2016",""
"SE.ADT.LITR.ZS","ECU","YR2016","94.35022736"
"SE.ADT.LITR.ZS","PRY","YR2016","94.65023804"
"SE.ADT.LITR.ZS","PER","YR2016","94.17366791"
"SE.ADT.LITR.ZS","URY","YR2016","98.56147003"
"SE.ADT.LITR.ZS","VEN","YR2016","97.12709045"
"SE.ADT.1524.LT.MA.ZS","ARG","YR2016","99.38448334"
"SE.ADT.1524.LT.MA.ZS","BRA","YR2016","98.77935791"
"SE.ADT.1524.LT.MA.ZS","CHL","YR2016",""
"SE.ADT.1524.LT.MA.ZS","COL","YR2016","98.31204224"
"SE.ADT.1524.LT.MA.ZS","BOL","YR2016",""
"SE.ADT.1524.LT.MA.ZS","ECU","YR2016","98.97920227"
"SE.ADT.1524.LT.MA.ZS","PRY","YR2016","98.20767975"
"SE.ADT.1524.LT.MA.ZS","PER","YR2016","99.08886719"
"SE.ADT.1524.LT.MA.ZS","URY","YR2016","98.87310028"
"SE.ADT.1524.LT.MA.ZS","VEN","YR2016","98.44194031"
"SE.ADT.1524.LT.ZS","ARG","YR2016","99.50270844"
"SE.ADT.1524.LT.ZS","BRA","YR2016","99.11096191"
"SE.ADT.1524.LT.ZS","CHL","YR2016",""
"SE.ADT.1524.LT.ZS","COL","YR2016","98.66831207"
"SE.ADT.1524.LT.ZS","BOL","YR2016",""
"SE.ADT.1524.LT.ZS","ECU","YR2016","99.05711365"
"SE.ADT.1524.LT.ZS","PRY","YR2016","98.45059967"
"SE.ADT.1524.LT.ZS","PER","YR2016","98.88349152"
"SE.ADT.1524.LT.ZS","URY","YR2016","99.15247345"
"SE.ADT.1524.LT.ZS","VEN","YR2016","98.75950623"
"SH.STA.BRTW.ZS","ARG","YR2016",""
"SH.STA.BRTW.ZS","BRA","YR2016",""
"SH.STA.BRTW.ZS","CHL","YR2016",""
"SH.STA.BRTW.ZS","COL","YR2016",""
"SH.STA.BRTW.ZS","BOL","YR2016",""
"SH.STA.BRTW.ZS","ECU","YR2016",""
"SH.STA.BRTW.ZS","PRY","YR2016",""
"SH.STA.BRTW.ZS","PER","YR2016",""
"SH.STA.BRTW.ZS","URY","YR2016",""
"SH.STA.BRTW.ZS","VEN","YR2016",""
"SH.STA.MALR","ARG","YR2016","0"
"SH.STA.MALR","BRA","YR2016","124177"
