"SerieId","CountryId","YearId","value"
"SP.POP.3539.FE.5Y","ARG","YR2013","7.009363021"
"SP.POP.3539.FE.5Y","BRA","YR2013","7.513934876"
"SP.POP.3539.FE.5Y","CHL","YR2013","7.088399406"
"SP.POP.3539.FE.5Y","COL","YR2013","7.158878035"
"SP.POP.3539.FE.5Y","BOL","YR2013","6.20845724"
"SP.POP.3539.FE.5Y","ECU","YR2013","6.827643482"
"SP.POP.3539.FE.5Y","PRY","YR2013","5.895585083"
"SP.POP.3539.FE.5Y","PER","YR2013","7.043392869"
"SP.POP.3539.FE.5Y","URY","YR2013","6.784224033"
"SP.POP.3539.FE.5Y","VEN","YR2013","6.915617004"
"SP.POP.3539.MA","ARG","YR2013","1460293"
"SP.POP.3539.MA","BRA","YR2013","7478881"
"SP.POP.3539.MA","CHL","YR2013","633256"
"SP.POP.3539.MA","COL","YR2013","1552088"
"SP.POP.3539.MA","BOL","YR2013","328180"
"SP.POP.3539.MA","ECU","YR2013","529595"
"SP.POP.3539.MA","PRY","YR2013","198694"
"SP.POP.3539.MA","PER","YR2013","999066"
"SP.POP.3539.MA","URY","YR2013","117908"
"SP.POP.3539.MA","VEN","YR2013","1010752"
"SP.POP.3539.MA.5Y","ARG","YR2013","7.105097242"
"SP.POP.3539.MA.5Y","BRA","YR2013","7.551112602"
"SP.POP.3539.MA.5Y","CHL","YR2013","7.323394813"
"SP.POP.3539.MA.5Y","COL","YR2013","6.813371185"
"SP.POP.3539.MA.5Y","BOL","YR2013","6.190276787"
"SP.POP.3539.MA.5Y","ECU","YR2013","6.733515065"
"SP.POP.3539.MA.5Y","PRY","YR2013","5.99728288"
"SP.POP.3539.MA.5Y","PER","YR2013","6.746493777"
"SP.POP.3539.MA.5Y","URY","YR2013","7.21599578"
"SP.POP.3539.MA.5Y","VEN","YR2013","6.812905745"
"SP.POP.4044.FE","ARG","YR2013","1301914"
"SP.POP.4044.FE","BRA","YR2013","6998741"
"SP.POP.4044.FE","CHL","YR2013","618458"
"SP.POP.4044.FE","COL","YR2013","1580500"
"SP.POP.4044.FE","BOL","YR2013","278891"
"SP.POP.4044.FE","ECU","YR2013","483779"
"SP.POP.4044.FE","PRY","YR2013","158863"
"SP.POP.4044.FE","PER","YR2013","968944"
"SP.POP.4044.FE","URY","YR2013","109138"
"SP.POP.4044.FE","VEN","YR2013","934657"
"SP.POP.4044.FE.5Y","ARG","YR2013","6.013407343"
"SP.POP.4044.FE.5Y","BRA","YR2013","6.862017161"
"SP.POP.4044.FE.5Y","CHL","YR2013","6.92990283"
"SP.POP.4044.FE.5Y","COL","YR2013","6.664428464"
"SP.POP.4044.FE.5Y","BOL","YR2013","5.321499341"
"SP.POP.4044.FE.5Y","ECU","YR2013","6.168751888"
"SP.POP.4044.FE.5Y","PRY","YR2013","4.96880714"
"SP.POP.4044.FE.5Y","PER","YR2013","6.474597663"
"SP.POP.4044.FE.5Y","URY","YR2013","6.217077624"
"SP.POP.4044.FE.5Y","VEN","YR2013","6.253892972"
"SP.POP.4044.MA","ARG","YR2013","1223988"
"SP.POP.4044.MA","BRA","YR2013","6706596"
"SP.POP.4044.MA","CHL","YR2013","609709"
"SP.POP.4044.MA","COL","YR2013","1403942"
"SP.POP.4044.MA","BOL","YR2013","278854"
"SP.POP.4044.MA","ECU","YR2013","474185"
"SP.POP.4044.MA","PRY","YR2013","165355"
"SP.POP.4044.MA","PER","YR2013","891684"
"SP.POP.4044.MA","URY","YR2013","106051"
"SP.POP.4044.MA","VEN","YR2013","911197"
"SP.POP.4044.MA.5Y","ARG","YR2013","5.955350106"
"SP.POP.4044.MA.5Y","BRA","YR2013","6.771368815"
"SP.POP.4044.MA.5Y","CHL","YR2013","7.051081597"
"SP.POP.4044.MA.5Y","COL","YR2013","6.163038416"
"SP.POP.4044.MA.5Y","BOL","YR2013","5.259867887"
"SP.POP.4044.MA.5Y","ECU","YR2013","6.029006772"
"SP.POP.4044.MA.5Y","PRY","YR2013","4.990994749"
"SP.POP.4044.MA.5Y","PER","YR2013","6.021364511"
"SP.POP.4044.MA.5Y","URY","YR2013","6.490344747"
"SP.POP.4044.MA.5Y","VEN","YR2013","6.141861976"
"SP.POP.4549.FE","ARG","YR2013","1190450"
"SP.POP.4549.FE","BRA","YR2013","6651753"
"SP.POP.4549.FE","CHL","YR2013","608728"
"SP.POP.4549.FE","COL","YR2013","1516425"
"SP.POP.4549.FE","BOL","YR2013","237045"
"SP.POP.4549.FE","ECU","YR2013","421166"
"SP.POP.4549.FE","PRY","YR2013","147279"
"SP.POP.4549.FE","PER","YR2013","854704"
"SP.POP.4549.FE","URY","YR2013","103762"
"SP.POP.4549.FE","VEN","YR2013","864558"
"SP.POP.4549.FE.5Y","ARG","YR2013","5.498565459"
"SP.POP.4549.FE.5Y","BRA","YR2013","6.521807742"
"SP.POP.4549.FE.5Y","CHL","YR2013","6.820876907"
"SP.POP.4549.FE.5Y","COL","YR2013","6.394246083"
"SP.POP.4549.FE.5Y","BOL","YR2013","4.523038791"
"SP.POP.4549.FE.5Y","ECU","YR2013","5.370362413"
"SP.POP.4549.FE.5Y","PRY","YR2013","4.606490792"
"SP.POP.4549.FE.5Y","PER","YR2013","5.711232559"
"SP.POP.4549.FE.5Y","URY","YR2013","5.910832234"
"SP.POP.4549.FE.5Y","VEN","YR2013","5.784852839"
"SP.POP.4549.MA","ARG","YR2013","1102883"
"SP.POP.4549.MA","BRA","YR2013","6259293"
"SP.POP.4549.MA","CHL","YR2013","589826"
"SP.POP.4549.MA","COL","YR2013","1368914"
"SP.POP.4549.MA","BOL","YR2013","234802"
"SP.POP.4549.MA","ECU","YR2013","410356"
"SP.POP.4549.MA","PRY","YR2013","151632"
"SP.POP.4549.MA","PER","YR2013","779302"
"SP.POP.4549.MA","URY","YR2013","97362"
"SP.POP.4549.MA","VEN","YR2013","837137"
"SP.POP.4549.MA.5Y","ARG","YR2013","5.366111146"
"SP.POP.4549.MA.5Y","BRA","YR2013","6.319745729"
"SP.POP.4549.MA.5Y","CHL","YR2013","6.821141322"
"SP.POP.4549.MA.5Y","COL","YR2013","6.009272156"
"SP.POP.4549.MA.5Y","BOL","YR2013","4.428939516"
"SP.POP.4549.MA.5Y","ECU","YR2013","5.217455429"
"SP.POP.4549.MA.5Y","PRY","YR2013","4.576786404"
"SP.POP.4549.MA.5Y","PER","YR2013","5.262471242"
"SP.POP.4549.MA.5Y","URY","YR2013","5.958576018"
"SP.POP.4549.MA.5Y","VEN","YR2013","5.642665536"
"SP.POP.5054.FE","ARG","YR2013","1117635"
"SP.POP.5054.FE","BRA","YR2013","5940707"
"SP.POP.5054.FE","CHL","YR2013","568353"
"SP.POP.5054.FE","COL","YR2013","1330750"
"SP.POP.5054.FE","BOL","YR2013","201188"
"SP.POP.5054.FE","ECU","YR2013","357634"
"SP.POP.5054.FE","PRY","YR2013","128403"
"SP.POP.5054.FE","PER","YR2013","724671"
"SP.POP.5054.FE","URY","YR2013","104397"
"SP.POP.5054.FE","VEN","YR2013","755076"
"SP.POP.5054.FE.5Y","ARG","YR2013","5.162240839"
"SP.POP.5054.FE.5Y","BRA","YR2013","5.824652374"
"SP.POP.5054.FE.5Y","CHL","YR2013","6.368469748"
"SP.POP.5054.FE.5Y","COL","YR2013","5.611318051"
"SP.POP.5054.FE.5Y","BOL","YR2013","3.838853923"
"SP.POP.5054.FE.5Y","ECU","YR2013","4.560254605"
"SP.POP.5054.FE.5Y","PRY","YR2013","4.016100308"
"SP.POP.5054.FE.5Y","PER","YR2013","4.842336774"
"SP.POP.5054.FE.5Y","URY","YR2013","5.947005192"
