"SerieId","CountryId","YearId","value"
"SH.DTH.MORT","PER","YR2015","8962"
"SH.DTH.MORT","URY","YR2015","427"
"SH.DTH.MORT","VEN","YR2015","10811"
"SH.DTH.MORT.FE","ARG","YR2015","3811"
"SH.DTH.MORT.FE","BRA","YR2015","20251"
"SH.DTH.MORT.FE","CHL","YR2015","857"
"SH.DTH.MORT.FE","COL","YR2015","4987"
"SH.DTH.MORT.FE","BOL","YR2015","3420"
"SH.DTH.MORT.FE","ECU","YR2015","2182"
"SH.DTH.MORT.FE","PRY","YR2015","1376"
"SH.DTH.MORT.FE","PER","YR2015","3941"
"SH.DTH.MORT.FE","URY","YR2015","185"
"SH.DTH.MORT.FE","VEN","YR2015","4721"
"SH.DTH.MORT.MA","ARG","YR2015","4845"
"SH.DTH.MORT.MA","BRA","YR2015","26896"
"SH.DTH.MORT.MA","CHL","YR2015","1063"
"SH.DTH.MORT.MA","COL","YR2015","6531"
"SH.DTH.MORT.MA","BOL","YR2015","4338"
"SH.DTH.MORT.MA","ECU","YR2015","2890"
"SH.DTH.MORT.MA","PRY","YR2015","1774"
"SH.DTH.MORT.MA","PER","YR2015","5021"
"SH.DTH.MORT.MA","URY","YR2015","242"
"SH.DTH.MORT.MA","VEN","YR2015","6090"
"SH.MED.NUMW.P3","ARG","YR2015",""
"SH.MED.NUMW.P3","BRA","YR2015","9.1081"
"SH.MED.NUMW.P3","CHL","YR2015","10.9776"
"SH.MED.NUMW.P3","COL","YR2015",""
"SH.MED.NUMW.P3","BOL","YR2015","1.1914"
"SH.MED.NUMW.P3","ECU","YR2015","2.5124"
"SH.MED.NUMW.P3","PRY","YR2015","0.6666"
"SH.MED.NUMW.P3","PER","YR2015","2.0661"
"SH.MED.NUMW.P3","URY","YR2015",""
"SH.MED.NUMW.P3","VEN","YR2015",""
"SH.XPD.OOPC.CH.ZS","ARG","YR2015","25.93237495"
"SH.XPD.OOPC.CH.ZS","BRA","YR2015","24.70735931"
"SH.XPD.OOPC.CH.ZS","CHL","YR2015","34.50925827"
"SH.XPD.OOPC.CH.ZS","COL","YR2015","15.40105057"
"SH.XPD.OOPC.CH.ZS","BOL","YR2015","27.32661629"
"SH.XPD.OOPC.CH.ZS","ECU","YR2015","36.26529312"
"SH.XPD.OOPC.CH.ZS","PRY","YR2015","43.80717468"
"SH.XPD.OOPC.CH.ZS","PER","YR2015","29.93170547"
"SH.XPD.OOPC.CH.ZS","URY","YR2015","16.92112923"
"SH.XPD.OOPC.CH.ZS","VEN","YR2015","24.98777771"
"SH.XPD.OOPC.PC.CD","ARG","YR2015","397.1502306"
"SH.XPD.OOPC.PC.CD","BRA","YR2015","194.0181927"
"SH.XPD.OOPC.PC.CD","CHL","YR2015","388.9267856"
"SH.XPD.OOPC.PC.CD","COL","YR2015","71.55866097"
"SH.XPD.OOPC.PC.CD","BOL","YR2015","54.3459685"
"SH.XPD.OOPC.PC.CD","ECU","YR2015","166.3903079"
"SH.XPD.OOPC.PC.CD","PRY","YR2015","158.7008487"
"SH.XPD.OOPC.PC.CD","PER","YR2015","93.60294731"
"SH.XPD.OOPC.PC.CD","URY","YR2015","237.9994471"
"SH.XPD.OOPC.PC.CD","VEN","YR2015","165.7120949"
"SH.XPD.OOPC.PP.CD","ARG","YR2015","534.0327813"
"SH.XPD.OOPC.PP.CD","BRA","YR2015","324.5552053"
"SH.XPD.OOPC.PP.CD","CHL","YR2015","650.3581934"
"SH.XPD.OOPC.PP.CD","COL","YR2015","152.1769335"
"SH.XPD.OOPC.PP.CD","BOL","YR2015","127.7012072"
"SH.XPD.OOPC.PP.CD","ECU","YR2015","300.4861114"
"SH.XPD.OOPC.PP.CD","PRY","YR2015","336.7189509"
"SH.XPD.OOPC.PP.CD","PER","YR2015","173.8961589"
"SH.XPD.OOPC.PP.CD","URY","YR2015","308.1747548"
"SH.XPD.OOPC.PP.CD","VEN","YR2015","186.0966381"
"SH.STA.ODFC.ZS","ARG","YR2015",""
"SH.STA.ODFC.ZS","BRA","YR2015","1.954703743"
"SH.STA.ODFC.ZS","CHL","YR2015","0.183789356"
"SH.STA.ODFC.ZS","COL","YR2015","3.853317323"
"SH.STA.ODFC.ZS","BOL","YR2015","15.27655332"
"SH.STA.ODFC.ZS","ECU","YR2015","3.496447184"
"SH.STA.ODFC.ZS","PRY","YR2015","0.674267511"
"SH.STA.ODFC.ZS","PER","YR2015","7.553732146"
"SH.STA.ODFC.ZS","URY","YR2015","0.581573599"
"SH.STA.ODFC.ZS","VEN","YR2015","3.781582091"
"SH.STA.ODFC.RU.ZS","ARG","YR2015",""
"SH.STA.ODFC.RU.ZS","BRA","YR2015","10.39252086"
"SH.STA.ODFC.RU.ZS","CHL","YR2015","1.454029792"
"SH.STA.ODFC.RU.ZS","COL","YR2015","15.3439947"
"SH.STA.ODFC.RU.ZS","BOL","YR2015","40.2363366"
"SH.STA.ODFC.RU.ZS","ECU","YR2015","8.963598709"
"SH.STA.ODFC.RU.ZS","PRY","YR2015","1.01409493"
"SH.STA.ODFC.RU.ZS","PER","YR2015","22.35206632"
"SH.STA.ODFC.RU.ZS","URY","YR2015","1.149158341"
"SH.STA.ODFC.RU.ZS","VEN","YR2015",""
"SH.STA.ODFC.UR.ZS","ARG","YR2015","0.957340707"
"SH.STA.ODFC.UR.ZS","BRA","YR2015","0.554795296"
"SH.STA.ODFC.UR.ZS","CHL","YR2015","0"
"SH.STA.ODFC.UR.ZS","COL","YR2015","0.938151166"
"SH.STA.ODFC.UR.ZS","BOL","YR2015","3.741690127"
"SH.STA.ODFC.UR.ZS","ECU","YR2015","0.340058995"
"SH.STA.ODFC.UR.ZS","PRY","YR2015","0.454708243"
"SH.STA.ODFC.UR.ZS","PER","YR2015","3.222143662"
"SH.STA.ODFC.UR.ZS","URY","YR2015","0.551983585"
"SH.STA.ODFC.UR.ZS","VEN","YR2015",""
"SH.H2O.BASW.ZS","ARG","YR2015","98.96658815"
"SH.H2O.BASW.ZS","BRA","YR2015","97.80356759"
"SH.H2O.BASW.ZS","CHL","YR2015","99.50649272"
"SH.H2O.BASW.ZS","COL","YR2015","96.33586812"
"SH.H2O.BASW.ZS","BOL","YR2015","90.46214101"
"SH.H2O.BASW.ZS","ECU","YR2015","93.0637795"
"SH.H2O.BASW.ZS","PRY","YR2015","96.83621453"
"SH.H2O.BASW.ZS","PER","YR2015","90.28200304"
"SH.H2O.BASW.ZS","URY","YR2015","99.13139756"
"SH.H2O.BASW.ZS","VEN","YR2015","94.57127501"
"SH.H2O.BASW.RU.ZS","ARG","YR2015","92.98366005"
"SH.H2O.BASW.RU.ZS","BRA","YR2015","88.75602818"
"SH.H2O.BASW.RU.ZS","CHL","YR2015","97.0676985"
"SH.H2O.BASW.RU.ZS","COL","YR2015","83.27372585"
"SH.H2O.BASW.RU.ZS","BOL","YR2015","73.7401802"
"SH.H2O.BASW.RU.ZS","ECU","YR2015","82.55248195"
"SH.H2O.BASW.RU.ZS","PRY","YR2015","93.34470029"
"SH.H2O.BASW.RU.ZS","PER","YR2015","73.28762384"
"SH.H2O.BASW.RU.ZS","URY","YR2015","91.49584384"
"SH.H2O.BASW.RU.ZS","VEN","YR2015",""
"SH.H2O.BASW.UR.ZS","ARG","YR2015","99.52216305"
"SH.H2O.BASW.UR.ZS","BRA","YR2015","99.30463102"
"SH.H2O.BASW.UR.ZS","CHL","YR2015","99.85935698"
"SH.H2O.BASW.UR.ZS","COL","YR2015","99.64971237"
"SH.H2O.BASW.UR.ZS","BOL","YR2015","98.18999708"
"SH.H2O.BASW.UR.ZS","ECU","YR2015","99.1323392"
"SH.H2O.BASW.UR.ZS","PRY","YR2015","99.09204873"
"SH.H2O.BASW.UR.ZS","PER","YR2015","95.25638702"
"SH.H2O.BASW.UR.ZS","URY","YR2015","99.52946198"
"SH.H2O.BASW.UR.ZS","VEN","YR2015",""
"SH.STA.BASS.ZS","ARG","YR2015","94.9480284"
"SH.STA.BASS.ZS","BRA","YR2015","86.03796198"
"SH.STA.BASS.ZS","CHL","YR2015","99.36589045"
"SH.STA.BASS.ZS","COL","YR2015","89.03150088"
"SH.STA.BASS.ZS","BOL","YR2015","56.69117865"
"SH.STA.BASS.ZS","ECU","YR2015","86.44766062"
"SH.STA.BASS.ZS","PRY","YR2015","87.59312692"
"SH.STA.BASS.ZS","PER","YR2015","75.08109976"
"SH.STA.BASS.ZS","URY","YR2015","96.61331513"
"SH.STA.BASS.ZS","VEN","YR2015","94.85126426"
"SH.STA.BASS.RU.ZS","ARG","YR2015","76.77439426"
"SH.STA.BASS.RU.ZS","BRA","YR2015","56.27752849"
"SH.STA.BASS.RU.ZS","CHL","YR2015","97.14343585"
"SH.STA.BASS.RU.ZS","COL","YR2015","77.59679471"
"SH.STA.BASS.RU.ZS","BOL","YR2015","35.04646205"
"SH.STA.BASS.RU.ZS","ECU","YR2015","80.09373099"
"SH.STA.BASS.RU.ZS","PRY","YR2015","79.30536711"
"SH.STA.BASS.RU.ZS","PER","YR2015","52.53717293"
"SH.STA.BASS.RU.ZS","URY","YR2015","94.59577659"
"SH.STA.BASS.RU.ZS","VEN","YR2015",""
"SH.STA.BASS.UR.ZS","ARG","YR2015","96.63563651"
"SH.STA.BASS.UR.ZS","BRA","YR2015","90.97547786"
"SH.STA.BASS.UR.ZS","CHL","YR2015","99.68745283"
"SH.STA.BASS.UR.ZS","COL","YR2015","91.93246724"
"SH.STA.BASS.UR.ZS","BOL","YR2015","66.694026"
"SH.STA.BASS.UR.ZS","ECU","YR2015","90.11601852"
"SH.STA.BASS.UR.ZS","PRY","YR2015","92.94776983"
"SH.STA.BASS.UR.ZS","PER","YR2015","81.67988038"
"SH.STA.BASS.UR.ZS","URY","YR2015","96.7184945"
"SH.STA.BASS.UR.ZS","VEN","YR2015",""
"SH.H2O.SMDW.ZS","ARG","YR2015",""
"SH.H2O.SMDW.ZS","BRA","YR2015","81.97630358"
"SH.H2O.SMDW.ZS","CHL","YR2015","98.38247341"
"SH.H2O.SMDW.ZS","COL","YR2015","72.47583227"
"SH.H2O.SMDW.ZS","BOL","YR2015",""
"SH.H2O.SMDW.ZS","ECU","YR2015","65.37367203"
"SH.H2O.SMDW.ZS","PRY","YR2015","62.23136018"
"SH.H2O.SMDW.ZS","PER","YR2015","49.89316912"
"SH.H2O.SMDW.ZS","URY","YR2015",""
"SH.H2O.SMDW.ZS","VEN","YR2015",""
"SH.H2O.SMDW.RU.ZS","ARG","YR2015",""
"SH.H2O.SMDW.RU.ZS","BRA","YR2015","62.86041085"
"SH.H2O.SMDW.RU.ZS","CHL","YR2015",""
"SH.H2O.SMDW.RU.ZS","COL","YR2015","38.58025938"
"SH.H2O.SMDW.RU.ZS","BOL","YR2015",""
"SH.H2O.SMDW.RU.ZS","ECU","YR2015","50.34981234"
"SH.H2O.SMDW.RU.ZS","PRY","YR2015","47.7064572"
"SH.H2O.SMDW.RU.ZS","PER","YR2015","20.05408449"
"SH.H2O.SMDW.RU.ZS","URY","YR2015",""
"SH.H2O.SMDW.RU.ZS","VEN","YR2015",""
"SH.H2O.SMDW.UR.ZS","ARG","YR2015",""
"SH.H2O.SMDW.UR.ZS","BRA","YR2015","85.14779627"
"SH.H2O.SMDW.UR.ZS","CHL","YR2015","98.72723988"
"SH.H2O.SMDW.UR.ZS","COL","YR2015","81.07508398"
"SH.H2O.SMDW.UR.ZS","BOL","YR2015",""
"SH.H2O.SMDW.UR.ZS","ECU","YR2015","74.04750028"
"SH.H2O.SMDW.UR.ZS","PRY","YR2015","71.61576205"
"SH.H2O.SMDW.UR.ZS","PER","YR2015","58.62730054"
"SH.H2O.SMDW.UR.ZS","URY","YR2015","94.45671599"
"SH.H2O.SMDW.UR.ZS","VEN","YR2015",""
"SH.STA.SMSS.ZS","ARG","YR2015","51.04761816"
"SH.STA.SMSS.ZS","BRA","YR2015","43.92766119"
"SH.STA.SMSS.ZS","CHL","YR2015","71.18451893"
"SH.STA.SMSS.ZS","COL","YR2015","17.5644759"
"SH.STA.SMSS.ZS","BOL","YR2015","45.61717777"
"SH.STA.SMSS.ZS","ECU","YR2015","41.68797239"
"SH.STA.SMSS.ZS","PRY","YR2015","56.62507469"
"SH.STA.SMSS.ZS","PER","YR2015","40.66890798"
"SH.STA.SMSS.ZS","URY","YR2015",""
"SH.STA.SMSS.ZS","VEN","YR2015","22.00311052"
"SH.STA.SMSS.RU.ZS","ARG","YR2015",""
"SH.STA.SMSS.RU.ZS","BRA","YR2015",""
"SH.STA.SMSS.RU.ZS","CHL","YR2015",""
"SH.STA.SMSS.RU.ZS","COL","YR2015",""
"SH.STA.SMSS.RU.ZS","BOL","YR2015",""
"SH.STA.SMSS.RU.ZS","ECU","YR2015","55.48979005"
"SH.STA.SMSS.RU.ZS","PRY","YR2015","62.55710766"
"SH.STA.SMSS.RU.ZS","PER","YR2015",""
"SH.STA.SMSS.RU.ZS","URY","YR2015",""
"SH.STA.SMSS.RU.ZS","VEN","YR2015",""
"SH.STA.SMSS.UR.ZS","ARG","YR2015","46.65203069"
"SH.STA.SMSS.UR.ZS","BRA","YR2015","46.06317235"
"SH.STA.SMSS.UR.ZS","CHL","YR2015","73.29803594"
"SH.STA.SMSS.UR.ZS","COL","YR2015","16.0038885"
"SH.STA.SMSS.UR.ZS","BOL","YR2015","53.26185056"
"SH.STA.SMSS.UR.ZS","ECU","YR2015","33.71967408"
"SH.STA.SMSS.UR.ZS","PRY","YR2015","52.79244452"
"SH.STA.SMSS.UR.ZS","PER","YR2015","49.28609326"
"SH.STA.SMSS.UR.ZS","URY","YR2015",""
"SH.STA.SMSS.UR.ZS","VEN","YR2015",""
"SH.STA.HYGN.ZS","ARG","YR2015",""
"SH.STA.HYGN.ZS","BRA","YR2015",""
"SH.STA.HYGN.ZS","CHL","YR2015",""
"SH.STA.HYGN.ZS","COL","YR2015","67.28273004"
"SH.STA.HYGN.ZS","BOL","YR2015","26.81212733"
"SH.STA.HYGN.ZS","ECU","YR2015","87.07118848"
"SH.STA.HYGN.ZS","PRY","YR2015","79.96503026"
"SH.STA.HYGN.ZS","PER","YR2015",""
"SH.STA.HYGN.ZS","URY","YR2015",""
"SH.STA.HYGN.ZS","VEN","YR2015",""
"SH.STA.HYGN.RU.ZS","ARG","YR2015",""
"SH.STA.HYGN.RU.ZS","BRA","YR2015",""
"SH.STA.HYGN.RU.ZS","CHL","YR2015",""
"SH.STA.HYGN.RU.ZS","COL","YR2015","31.50031375"
"SH.STA.HYGN.RU.ZS","BOL","YR2015","21.89414281"
"SH.STA.HYGN.RU.ZS","ECU","YR2015","78.50463835"
"SH.STA.HYGN.RU.ZS","PRY","YR2015","71.99360725"
"SH.STA.HYGN.RU.ZS","PER","YR2015","54.99118037"
"SH.STA.HYGN.RU.ZS","URY","YR2015",""
"SH.STA.HYGN.RU.ZS","VEN","YR2015",""
"SH.STA.HYGN.UR.ZS","ARG","YR2015",""
"SH.STA.HYGN.UR.ZS","BRA","YR2015",""
"SH.STA.HYGN.UR.ZS","CHL","YR2015",""
"SH.STA.HYGN.UR.ZS","COL","YR2015","76.36067085"
"SH.STA.HYGN.UR.ZS","BOL","YR2015","29.08491562"
"SH.STA.HYGN.UR.ZS","ECU","YR2015","92.01697378"
"SH.STA.HYGN.UR.ZS","PRY","YR2015","85.11529096"
"SH.STA.HYGN.UR.ZS","PER","YR2015",""
"SH.STA.HYGN.UR.ZS","URY","YR2015",""
"SH.STA.HYGN.UR.ZS","VEN","YR2015",""
"SH.MED.PHYS.ZS","ARG","YR2015","3.99"
"SH.MED.PHYS.ZS","BRA","YR2015",""
"SH.MED.PHYS.ZS","CHL","YR2015","4.294"
"SH.MED.PHYS.ZS","COL","YR2015","3.4971"
"SH.MED.PHYS.ZS","BOL","YR2015",""
"SH.MED.PHYS.ZS","ECU","YR2015","2.0648"
"SH.MED.PHYS.ZS","PRY","YR2015",""
"SH.MED.PHYS.ZS","PER","YR2015",""
"SH.MED.PHYS.ZS","URY","YR2015",""
"SH.MED.PHYS.ZS","VEN","YR2015",""
"SP.POP.0004.FE","ARG","YR2015","1825166"
"SP.POP.0004.FE","BRA","YR2015","7147350"
"SP.POP.0004.FE","CHL","YR2015","609038"
"SP.POP.0004.FE","COL","YR2015","1793917"
"SP.POP.0004.FE","BOL","YR2015","584787"
"SP.POP.0004.FE","ECU","YR2015","787149"
"SP.POP.0004.FE","PRY","YR2015","335619"
"SP.POP.0004.FE","PER","YR2015","1369806"
"SP.POP.0004.FE","URY","YR2015","116376"
"SP.POP.0004.FE","VEN","YR2015","1404192"
"SP.POP.0004.FE.5Y","ARG","YR2015","8.252970421"
"SP.POP.0004.FE.5Y","BRA","YR2015","6.884748945"
"SP.POP.0004.FE.5Y","CHL","YR2015","6.674713816"
"SP.POP.0004.FE.5Y","COL","YR2015","7.403125782"
"SP.POP.0004.FE.5Y","BOL","YR2015","10.81679333"
"SP.POP.0004.FE.5Y","ECU","YR2015","9.721413802"
"SP.POP.0004.FE.5Y","PRY","YR2015","10.21638578"
"SP.POP.0004.FE.5Y","PER","YR2015","8.931163835"
"SP.POP.0004.FE.5Y","URY","YR2015","6.588535283"
"SP.POP.0004.FE.5Y","VEN","YR2015","9.281696875"
"SP.POP.0004.MA","ARG","YR2015","1894318"
"SP.POP.0004.MA","BRA","YR2015","7480101"
"SP.POP.0004.MA","CHL","YR2015","632259"
"SP.POP.0004.MA","COL","YR2015","1876969"
"SP.POP.0004.MA","BOL","YR2015","611852"
"SP.POP.0004.MA","ECU","YR2015","822862"
"SP.POP.0004.MA","PRY","YR2015","351103"
"SP.POP.0004.MA","PER","YR2015","1430067"
"SP.POP.0004.MA","URY","YR2015","121395"
"SP.POP.0004.MA","VEN","YR2015","1469298"
"SP.POP.0004.MA.5Y","ARG","YR2015","9.013390252"
"SP.POP.0004.MA.5Y","BRA","YR2015","7.431239412"
"SP.POP.0004.MA.5Y","CHL","YR2015","7.148369664"
"SP.POP.0004.MA.5Y","COL","YR2015","8.059541631"
"SP.POP.0004.MA.5Y","BOL","YR2015","11.19901659"
"SP.POP.0004.MA.5Y","ECU","YR2015","10.14006355"
"SP.POP.0004.MA.5Y","PRY","YR2015","10.31551212"
"SP.POP.0004.MA.5Y","PER","YR2015","9.449762165"
"SP.POP.0004.MA.5Y","URY","YR2015","7.37662183"
"SP.POP.0004.MA.5Y","VEN","YR2015","9.825967849"
"SP.POP.0014.TO","ARG","YR2015","10874071"
"SP.POP.0014.TO","BRA","YR2015","45844250"
"SP.POP.0014.TO","CHL","YR2015","3695765"
"SP.POP.0014.TO","COL","YR2015","11656662"
"SP.POP.0014.TO","BOL","YR2015","3522332"
"SP.POP.0014.TO","ECU","YR2015","4711021"
"SP.POP.0014.TO","PRY","YR2015","2035712"
"SP.POP.0014.TO","PER","YR2015","8556701"
"SP.POP.0014.TO","URY","YR2015","719431"
"SP.POP.0014.TO","VEN","YR2015","8537342"
"SP.POP.0014.TO.ZS","ARG","YR2015","25.21116453"
"SP.POP.0014.TO.ZS","BRA","YR2015","22.42082231"
"SP.POP.0014.TO.ZS","CHL","YR2015","20.56703989"
"SP.POP.0014.TO.ZS","COL","YR2015","24.52966832"
"SP.POP.0014.TO.ZS","BOL","YR2015","32.40495394"
"SP.POP.0014.TO.ZS","ECU","YR2015","29.05880945"
"SP.POP.0014.TO.ZS","PRY","YR2015","30.43488271"
"SP.POP.0014.TO.ZS","PER","YR2015","28.08169964"
