"SerieId","CountryId","YearId","value"
"SL.EMP.INSV.FE.ZS","ECU","YR2020",""
"SL.EMP.INSV.FE.ZS","PRY","YR2020",""
"SL.EMP.INSV.FE.ZS","PER","YR2020",""
"SL.EMP.INSV.FE.ZS","URY","YR2020",""
"SL.EMP.INSV.FE.ZS","VEN","YR2020",""
"SH.MED.SAOP.P5","ARG","YR2020",""
"SH.MED.SAOP.P5","BRA","YR2020",""
"SH.MED.SAOP.P5","CHL","YR2020",""
"SH.MED.SAOP.P5","COL","YR2020",""
"SH.MED.SAOP.P5","BOL","YR2020",""
"SH.MED.SAOP.P5","ECU","YR2020",""
"SH.MED.SAOP.P5","PRY","YR2020",""
"SH.MED.SAOP.P5","PER","YR2020",""
"SH.MED.SAOP.P5","URY","YR2020",""
"SH.MED.SAOP.P5","VEN","YR2020",""
"SH.DYN.STLB","ARG","YR2020",""
"SH.DYN.STLB","BRA","YR2020",""
"SH.DYN.STLB","CHL","YR2020",""
"SH.DYN.STLB","COL","YR2020",""
"SH.DYN.STLB","BOL","YR2020",""
"SH.DYN.STLB","ECU","YR2020",""
"SH.DYN.STLB","PRY","YR2020",""
"SH.DYN.STLB","PER","YR2020",""
"SH.DYN.STLB","URY","YR2020",""
"SH.DYN.STLB","VEN","YR2020",""
"SH.STA.SUIC.P5","ARG","YR2020",""
"SH.STA.SUIC.P5","BRA","YR2020",""
"SH.STA.SUIC.P5","CHL","YR2020",""
"SH.STA.SUIC.P5","COL","YR2020",""
"SH.STA.SUIC.P5","BOL","YR2020",""
"SH.STA.SUIC.P5","ECU","YR2020",""
"SH.STA.SUIC.P5","PRY","YR2020",""
"SH.STA.SUIC.P5","PER","YR2020",""
"SH.STA.SUIC.P5","URY","YR2020",""
"SH.STA.SUIC.P5","VEN","YR2020",""
"SH.STA.SUIC.FE.P5","ARG","YR2020",""
"SH.STA.SUIC.FE.P5","BRA","YR2020",""
"SH.STA.SUIC.FE.P5","CHL","YR2020",""
"SH.STA.SUIC.FE.P5","COL","YR2020",""
"SH.STA.SUIC.FE.P5","BOL","YR2020",""
"SH.STA.SUIC.FE.P5","ECU","YR2020",""
"SH.STA.SUIC.FE.P5","PRY","YR2020",""
"SH.STA.SUIC.FE.P5","PER","YR2020",""
"SH.STA.SUIC.FE.P5","URY","YR2020",""
"SH.STA.SUIC.FE.P5","VEN","YR2020",""
"SH.STA.SUIC.MA.P5","ARG","YR2020",""
"SH.STA.SUIC.MA.P5","BRA","YR2020",""
"SH.STA.SUIC.MA.P5","CHL","YR2020",""
"SH.STA.SUIC.MA.P5","COL","YR2020",""
"SH.STA.SUIC.MA.P5","BOL","YR2020",""
"SH.STA.SUIC.MA.P5","ECU","YR2020",""
"SH.STA.SUIC.MA.P5","PRY","YR2020",""
"SH.STA.SUIC.MA.P5","PER","YR2020",""
"SH.STA.SUIC.MA.P5","URY","YR2020",""
"SH.STA.SUIC.MA.P5","VEN","YR2020",""
"SP.DYN.TO65.FE.ZS","ARG","YR2020","87.3303344"
"SP.DYN.TO65.FE.ZS","BRA","YR2020","85.5739372"
"SP.DYN.TO65.FE.ZS","CHL","YR2020","90.3495582"
"SP.DYN.TO65.FE.ZS","COL","YR2020","87.3220454"
"SP.DYN.TO65.FE.ZS","BOL","YR2020","76.7924812"
"SP.DYN.TO65.FE.ZS","ECU","YR2020","86.1550504"
"SP.DYN.TO65.FE.ZS","PRY","YR2020","81.5085314"
"SP.DYN.TO65.FE.ZS","PER","YR2020","86.7869034"
"SP.DYN.TO65.FE.ZS","URY","YR2020","87.8856158"
"SP.DYN.TO65.FE.ZS","VEN","YR2020","82.766799"
"SP.DYN.TO65.MA.ZS","ARG","YR2020","77.5055274"
"SP.DYN.TO65.MA.ZS","BRA","YR2020","73.9226474"
"SP.DYN.TO65.MA.ZS","CHL","YR2020","84.216897"
"SP.DYN.TO65.MA.ZS","COL","YR2020","78.685055"
"SP.DYN.TO65.MA.ZS","BOL","YR2020","67.7603246"
"SP.DYN.TO65.MA.ZS","ECU","YR2020","78.0283446"
"SP.DYN.TO65.MA.ZS","PRY","YR2020","75.2856516"
"SP.DYN.TO65.MA.ZS","PER","YR2020","79.0313478"
"SP.DYN.TO65.MA.ZS","URY","YR2020","78.942285"
"SP.DYN.TO65.MA.ZS","VEN","YR2020","69.5199514"
"SP.MTR.1519.ZS","ARG","YR2020",""
"SP.MTR.1519.ZS","BRA","YR2020",""
"SP.MTR.1519.ZS","CHL","YR2020",""
"SP.MTR.1519.ZS","COL","YR2020",""
"SP.MTR.1519.ZS","BOL","YR2020",""
"SP.MTR.1519.ZS","ECU","YR2020",""
"SP.MTR.1519.ZS","PRY","YR2020",""
"SP.MTR.1519.ZS","PER","YR2020",""
"SP.MTR.1519.ZS","URY","YR2020",""
"SP.MTR.1519.ZS","VEN","YR2020",""
"SH.ALC.PCAP.LI","ARG","YR2020",""
"SH.ALC.PCAP.LI","BRA","YR2020",""
"SH.ALC.PCAP.LI","CHL","YR2020",""
"SH.ALC.PCAP.LI","COL","YR2020",""
"SH.ALC.PCAP.LI","BOL","YR2020",""
"SH.ALC.PCAP.LI","ECU","YR2020",""
"SH.ALC.PCAP.LI","PRY","YR2020",""
"SH.ALC.PCAP.LI","PER","YR2020",""
"SH.ALC.PCAP.LI","URY","YR2020",""
"SH.ALC.PCAP.LI","VEN","YR2020",""
"SH.ALC.PCAP.FE.LI","ARG","YR2020",""
"SH.ALC.PCAP.FE.LI","BRA","YR2020",""
"SH.ALC.PCAP.FE.LI","CHL","YR2020",""
"SH.ALC.PCAP.FE.LI","COL","YR2020",""
"SH.ALC.PCAP.FE.LI","BOL","YR2020",""
"SH.ALC.PCAP.FE.LI","ECU","YR2020",""
"SH.ALC.PCAP.FE.LI","PRY","YR2020",""
"SH.ALC.PCAP.FE.LI","PER","YR2020",""
"SH.ALC.PCAP.FE.LI","URY","YR2020",""
"SH.ALC.PCAP.FE.LI","VEN","YR2020",""
"SH.ALC.PCAP.MA.LI","ARG","YR2020",""
"SH.ALC.PCAP.MA.LI","BRA","YR2020",""
"SH.ALC.PCAP.MA.LI","CHL","YR2020",""
"SH.ALC.PCAP.MA.LI","COL","YR2020",""
"SH.ALC.PCAP.MA.LI","BOL","YR2020",""
"SH.ALC.PCAP.MA.LI","ECU","YR2020",""
"SH.ALC.PCAP.MA.LI","PRY","YR2020",""
"SH.ALC.PCAP.MA.LI","PER","YR2020",""
"SH.ALC.PCAP.MA.LI","URY","YR2020",""
"SH.ALC.PCAP.MA.LI","VEN","YR2020",""
"SH.HTN.TRET.ZS","ARG","YR2020",""
"SH.HTN.TRET.ZS","BRA","YR2020",""
"SH.HTN.TRET.ZS","CHL","YR2020",""
"SH.HTN.TRET.ZS","COL","YR2020",""
"SH.HTN.TRET.ZS","BOL","YR2020",""
"SH.HTN.TRET.ZS","ECU","YR2020",""
"SH.HTN.TRET.ZS","PRY","YR2020",""
"SH.HTN.TRET.ZS","PER","YR2020",""
"SH.HTN.TRET.ZS","URY","YR2020",""
"SH.HTN.TRET.ZS","VEN","YR2020",""
"SH.HTN.TRET.FE.ZS","ARG","YR2020",""
"SH.HTN.TRET.FE.ZS","BRA","YR2020",""
"SH.HTN.TRET.FE.ZS","CHL","YR2020",""
"SH.HTN.TRET.FE.ZS","COL","YR2020",""
"SH.HTN.TRET.FE.ZS","BOL","YR2020",""
"SH.HTN.TRET.FE.ZS","ECU","YR2020",""
"SH.HTN.TRET.FE.ZS","PRY","YR2020",""
"SH.HTN.TRET.FE.ZS","PER","YR2020",""
"SH.HTN.TRET.FE.ZS","URY","YR2020",""
"SH.HTN.TRET.FE.ZS","VEN","YR2020",""
"SH.HTN.TRET.MA.ZS","ARG","YR2020",""
"SH.HTN.TRET.MA.ZS","BRA","YR2020",""
"SH.HTN.TRET.MA.ZS","CHL","YR2020",""
"SH.HTN.TRET.MA.ZS","COL","YR2020",""
"SH.HTN.TRET.MA.ZS","BOL","YR2020",""
"SH.HTN.TRET.MA.ZS","ECU","YR2020",""
"SH.HTN.TRET.MA.ZS","PRY","YR2020",""
"SH.HTN.TRET.MA.ZS","PER","YR2020",""
"SH.HTN.TRET.MA.ZS","URY","YR2020",""
"SH.HTN.TRET.MA.ZS","VEN","YR2020",""
"SH.TBS.DTEC.ZS","ARG","YR2020","66"
"SH.TBS.DTEC.ZS","BRA","YR2020","78"
"SH.TBS.DTEC.ZS","CHL","YR2020","87"
"SH.TBS.DTEC.ZS","COL","YR2020","64"
"SH.TBS.DTEC.ZS","BOL","YR2020","49"
"SH.TBS.DTEC.ZS","ECU","YR2020","62"
"SH.TBS.DTEC.ZS","PRY","YR2020","69"
"SH.TBS.DTEC.ZS","PER","YR2020","62"
"SH.TBS.DTEC.ZS","URY","YR2020","87"
"SH.TBS.DTEC.ZS","VEN","YR2020","69"
"SH.TBS.MORT","ARG","YR2020","1.5"
"SH.TBS.MORT","BRA","YR2020","2.7"
"SH.TBS.MORT","CHL","YR2020","1.9"
"SH.TBS.MORT","COL","YR2020","2.1"
"SH.TBS.MORT","BOL","YR2020","11"
"SH.TBS.MORT","ECU","YR2020","3.9"
"SH.TBS.MORT","PRY","YR2020","3.5"
"SH.TBS.MORT","PER","YR2020","7.2"
"SH.TBS.MORT","URY","YR2020","1.9"
"SH.TBS.MORT","VEN","YR2020","2.4"
"SH.TBS.CURE.ZS","ARG","YR2020",""
"SH.TBS.CURE.ZS","BRA","YR2020",""
"SH.TBS.CURE.ZS","CHL","YR2020",""
"SH.TBS.CURE.ZS","COL","YR2020",""
"SH.TBS.CURE.ZS","BOL","YR2020",""
"SH.TBS.CURE.ZS","ECU","YR2020",""
"SH.TBS.CURE.ZS","PRY","YR2020",""
"SH.TBS.CURE.ZS","PER","YR2020",""
"SH.TBS.CURE.ZS","URY","YR2020",""
"SH.TBS.CURE.ZS","VEN","YR2020",""
"SH.UHC.SRVS.CV.XD","ARG","YR2020",""
"SH.UHC.SRVS.CV.XD","BRA","YR2020",""
"SH.UHC.SRVS.CV.XD","CHL","YR2020",""
"SH.UHC.SRVS.CV.XD","COL","YR2020",""
"SH.UHC.SRVS.CV.XD","BOL","YR2020",""
"SH.UHC.SRVS.CV.XD","ECU","YR2020",""
"SH.UHC.SRVS.CV.XD","PRY","YR2020",""
"SH.UHC.SRVS.CV.XD","PER","YR2020",""
"SH.UHC.SRVS.CV.XD","URY","YR2020",""
"SH.UHC.SRVS.CV.XD","VEN","YR2020",""
"SL.UEM.TOTL.FE.ZS","ARG","YR2020","12.375"
"SL.UEM.TOTL.FE.ZS","BRA","YR2020","16.04199982"
"SL.UEM.TOTL.FE.ZS","CHL","YR2020","11.43900013"
"SL.UEM.TOTL.FE.ZS","COL","YR2020","19.04000092"
"SL.UEM.TOTL.FE.ZS","BOL","YR2020","9.840000153"
"SL.UEM.TOTL.FE.ZS","ECU","YR2020","7.331999779"
"SL.UEM.TOTL.FE.ZS","PRY","YR2020","10.01799965"
"SL.UEM.TOTL.FE.ZS","PER","YR2020","6.994999886"
"SL.UEM.TOTL.FE.ZS","URY","YR2020","12.34899998"
"SL.UEM.TOTL.FE.ZS","VEN","YR2020","7.656000137"
"SL.UEM.TOTL.MA.ZS","ARG","YR2020","10.76299953"
"SL.UEM.TOTL.MA.ZS","BRA","YR2020","11.93099976"
"SL.UEM.TOTL.MA.ZS","CHL","YR2020","10.9989996"
"SL.UEM.TOTL.MA.ZS","COL","YR2020","12.22999954"
"SL.UEM.TOTL.MA.ZS","BOL","YR2020","6.459000111"
"SL.UEM.TOTL.MA.ZS","ECU","YR2020","5.277999878"
"SL.UEM.TOTL.MA.ZS","PRY","YR2020","5.90199995"
"SL.UEM.TOTL.MA.ZS","PER","YR2020","7.324999809"
"SL.UEM.TOTL.MA.ZS","URY","YR2020","8.612000465"
"SL.UEM.TOTL.MA.ZS","VEN","YR2020","6.071000099"
"SL.UEM.TOTL.ZS","ARG","YR2020","11.46000004"
"SL.UEM.TOTL.ZS","BRA","YR2020","13.68999958"
"SL.UEM.TOTL.ZS","CHL","YR2020","11.18000031"
"SL.UEM.TOTL.ZS","COL","YR2020","15.03999996"
"SL.UEM.TOTL.ZS","BOL","YR2020","7.900000095"
"SL.UEM.TOTL.ZS","ECU","YR2020","6.110000134"
"SL.UEM.TOTL.ZS","PRY","YR2020","7.550000191"
"SL.UEM.TOTL.ZS","PER","YR2020","7.179999828"
"SL.UEM.TOTL.ZS","URY","YR2020","10.35000038"
"SL.UEM.TOTL.ZS","VEN","YR2020","6.626999855"
"SP.UWT.TFRT","ARG","YR2020",""
"SP.UWT.TFRT","BRA","YR2020",""
"SP.UWT.TFRT","CHL","YR2020",""
"SP.UWT.TFRT","COL","YR2020",""
"SP.UWT.TFRT","BOL","YR2020",""
"SP.UWT.TFRT","ECU","YR2020",""
"SP.UWT.TFRT","PRY","YR2020",""
"SP.UWT.TFRT","PER","YR2020",""
"SP.UWT.TFRT","URY","YR2020",""
"SP.UWT.TFRT","VEN","YR2020",""
"SP.URB.TOTL","ARG","YR2020","41796990"
"SP.URB.TOTL","BRA","YR2020","185081854"
"SP.URB.TOTL","CHL","YR2020","16770077"
"SP.URB.TOTL","COL","YR2020","41431388"
"SP.URB.TOTL","BOL","YR2020","8185478"
"SP.URB.TOTL","ECU","YR2020","11320846"
"SP.URB.TOTL","PRY","YR2020","4435221"
"SP.URB.TOTL","PER","YR2020","25815966"
"SP.URB.TOTL","URY","YR2020","3317930"
"SP.URB.TOTL","VEN","YR2020","25102966"
"SP.URB.TOTL.IN.ZS","ARG","YR2020","92.111"
"SP.URB.TOTL.IN.ZS","BRA","YR2020","87.073"
"SP.URB.TOTL.IN.ZS","CHL","YR2020","87.727"
"SP.URB.TOTL.IN.ZS","COL","YR2020","81.425"
"SP.URB.TOTL.IN.ZS","BOL","YR2020","70.123"
"SP.URB.TOTL.IN.ZS","ECU","YR2020","64.166"
"SP.URB.TOTL.IN.ZS","PRY","YR2020","62.183"
"SP.URB.TOTL.IN.ZS","PER","YR2020","78.297"
"SP.URB.TOTL.IN.ZS","URY","YR2020","95.515"
"SP.URB.TOTL.IN.ZS","VEN","YR2020","88.279"
"SP.URB.GROW","ARG","YR2020","1.100415053"
"SP.URB.GROW","BRA","YR2020","0.999249503"
"SP.URB.GROW","CHL","YR2020","0.958329674"
"SP.URB.GROW","COL","YR2020","1.468773354"
"SP.URB.GROW","BOL","YR2020","1.879894545"
"SP.URB.GROW","ECU","YR2020","1.819660314"
"SP.URB.GROW","PRY","YR2020","1.729990238"
"SP.URB.GROW","PER","YR2020","1.66241147"
"SP.URB.GROW","URY","YR2020","0.439157786"
"SP.URB.GROW","VEN","YR2020","-0.236353856"
"SI.POV.URHC","ARG","YR2020",""
"SI.POV.URHC","BRA","YR2020",""
"SI.POV.URHC","CHL","YR2020",""
"SI.POV.URHC","COL","YR2020",""
"SI.POV.URHC","BOL","YR2020",""
"SI.POV.URHC","ECU","YR2020",""
"SI.POV.URHC","PRY","YR2020",""
"SI.POV.URHC","PER","YR2020",""
"SI.POV.URHC","URY","YR2020",""
"SI.POV.URHC","VEN","YR2020",""
"SH.MLR.NETS.ZS","ARG","YR2020",""
"SH.MLR.NETS.ZS","BRA","YR2020",""
"SH.MLR.NETS.ZS","CHL","YR2020",""
"SH.MLR.NETS.ZS","COL","YR2020",""
"SH.MLR.NETS.ZS","BOL","YR2020",""
"SH.MLR.NETS.ZS","ECU","YR2020",""
"SH.MLR.NETS.ZS","PRY","YR2020",""
"SH.MLR.NETS.ZS","PER","YR2020",""
"SH.MLR.NETS.ZS","URY","YR2020",""
"SH.MLR.NETS.ZS","VEN","YR2020",""
"SN.ITK.VITA.ZS","ARG","YR2020",""
"SN.ITK.VITA.ZS","BRA","YR2020",""
"SN.ITK.VITA.ZS","CHL","YR2020",""
"SN.ITK.VITA.ZS","COL","YR2020",""
"SN.ITK.VITA.ZS","BOL","YR2020",""
"SN.ITK.VITA.ZS","ECU","YR2020",""
"SN.ITK.VITA.ZS","PRY","YR2020",""
"SN.ITK.VITA.ZS","PER","YR2020",""
"SN.ITK.VITA.ZS","URY","YR2020",""
"SN.ITK.VITA.ZS","VEN","YR2020",""
"SP.DYN.WFRT","ARG","YR2020",""
"SP.DYN.WFRT","BRA","YR2020",""
"SP.DYN.WFRT","CHL","YR2020",""
"SP.DYN.WFRT","COL","YR2020",""
"SP.DYN.WFRT","BOL","YR2020",""
"SP.DYN.WFRT","ECU","YR2020",""
"SP.DYN.WFRT","PRY","YR2020",""
"SP.DYN.WFRT","PER","YR2020",""
"SP.DYN.WFRT","URY","YR2020",""
"SP.DYN.WFRT","VEN","YR2020",""
"SP.M15.2024.FE.ZS","ARG","YR2020",""
"SP.M15.2024.FE.ZS","BRA","YR2020",""
"SP.M15.2024.FE.ZS","CHL","YR2020",""
"SP.M15.2024.FE.ZS","COL","YR2020",""
"SP.M15.2024.FE.ZS","BOL","YR2020",""
"SP.M15.2024.FE.ZS","ECU","YR2020",""
"SP.M15.2024.FE.ZS","PRY","YR2020",""
"SP.M15.2024.FE.ZS","PER","YR2020",""
"SP.M15.2024.FE.ZS","URY","YR2020",""
"SP.M15.2024.FE.ZS","VEN","YR2020",""
"SP.M18.2024.FE.ZS","ARG","YR2020",""
"SP.M18.2024.FE.ZS","BRA","YR2020",""
"SP.M18.2024.FE.ZS","CHL","YR2020",""
"SP.M18.2024.FE.ZS","COL","YR2020",""
"SP.M18.2024.FE.ZS","BOL","YR2020",""
"SP.M18.2024.FE.ZS","ECU","YR2020",""
"SP.M18.2024.FE.ZS","PRY","YR2020",""
"SP.M18.2024.FE.ZS","PER","YR2020",""
"SP.M18.2024.FE.ZS","URY","YR2020",""
"SP.M18.2024.FE.ZS","VEN","YR2020",""
"SH.DYN.AIDS.FE.ZS","ARG","YR2020","30.8"
"SH.DYN.AIDS.FE.ZS","BRA","YR2020",""
"SH.DYN.AIDS.FE.ZS","CHL","YR2020","17.9"
"SH.DYN.AIDS.FE.ZS","COL","YR2020","16.3"
"SH.DYN.AIDS.FE.ZS","BOL","YR2020","44.4"
"SH.DYN.AIDS.FE.ZS","ECU","YR2020","30.8"
"SH.DYN.AIDS.FE.ZS","PRY","YR2020","40.9"
"SH.DYN.AIDS.FE.ZS","PER","YR2020","20.1"
"SH.DYN.AIDS.FE.ZS","URY","YR2020","43.8"
"SH.DYN.AIDS.FE.ZS","VEN","YR2020","39.8"
"SH.HIV.INCD.YG","ARG","YR2020","1000"
"SH.HIV.INCD.YG","BRA","YR2020",""
"SH.HIV.INCD.YG","CHL","YR2020","1000"
