"SerieId","CountryId","YearId","value"
"SH.STA.ANV4.ZS","BOL","YR2012","75.3"
"SH.STA.ANV4.ZS","ECU","YR2012",""
"SH.STA.ANV4.ZS","PRY","YR2012",""
"SH.STA.ANV4.ZS","PER","YR2012","94.4"
"SH.STA.ANV4.ZS","URY","YR2012",""
"SH.STA.ANV4.ZS","VEN","YR2012","61"
"SH.ANM.CHLD.ZS","ARG","YR2012","18.5"
"SH.ANM.CHLD.ZS","BRA","YR2012","15.9"
"SH.ANM.CHLD.ZS","CHL","YR2012","19.3"
"SH.ANM.CHLD.ZS","COL","YR2012","24.9"
"SH.ANM.CHLD.ZS","BOL","YR2012","49.5"
"SH.ANM.CHLD.ZS","ECU","YR2012","25"
"SH.ANM.CHLD.ZS","PRY","YR2012","30.5"
"SH.ANM.CHLD.ZS","PER","YR2012","37"
"SH.ANM.CHLD.ZS","URY","YR2012","23.6"
"SH.ANM.CHLD.ZS","VEN","YR2012","25.6"
"SH.ANM.NPRG.ZS","ARG","YR2012","12.3"
"SH.ANM.NPRG.ZS","BRA","YR2012","18.3"
"SH.ANM.NPRG.ZS","CHL","YR2012","7.5"
"SH.ANM.NPRG.ZS","COL","YR2012","22"
"SH.ANM.NPRG.ZS","BOL","YR2012","28.2"
"SH.ANM.NPRG.ZS","ECU","YR2012","17"
"SH.ANM.NPRG.ZS","PRY","YR2012","22"
"SH.ANM.NPRG.ZS","PER","YR2012","20.3"
"SH.ANM.NPRG.ZS","URY","YR2012","12.8"
"SH.ANM.NPRG.ZS","VEN","YR2012","20.7"
"SH.PRG.ANEM","ARG","YR2012","21.6"
"SH.PRG.ANEM","BRA","YR2012","20.8"
"SH.PRG.ANEM","CHL","YR2012","19.5"
"SH.PRG.ANEM","COL","YR2012","24.8"
"SH.PRG.ANEM","BOL","YR2012","35.7"
"SH.PRG.ANEM","ECU","YR2012","22.5"
"SH.PRG.ANEM","PRY","YR2012","25.9"
"SH.PRG.ANEM","PER","YR2012","28.1"
"SH.PRG.ANEM","URY","YR2012","24.7"
"SH.PRG.ANEM","VEN","YR2012","24.6"
"SH.ANM.ALLW.ZS","ARG","YR2012","12.7"
"SH.ANM.ALLW.ZS","BRA","YR2012","18.3"
"SH.ANM.ALLW.ZS","CHL","YR2012","7.9"
"SH.ANM.ALLW.ZS","COL","YR2012","22.1"
"SH.ANM.ALLW.ZS","BOL","YR2012","28.6"
"SH.ANM.ALLW.ZS","ECU","YR2012","17.3"
"SH.ANM.ALLW.ZS","PRY","YR2012","22.2"
"SH.ANM.ALLW.ZS","PER","YR2012","20.6"
"SH.ANM.ALLW.ZS","URY","YR2012","13.2"
"SH.ANM.ALLW.ZS","VEN","YR2012","20.9"
"SH.PRV.SMOK","ARG","YR2012",""
"SH.PRV.SMOK","BRA","YR2012",""
"SH.PRV.SMOK","CHL","YR2012",""
"SH.PRV.SMOK","COL","YR2012",""
"SH.PRV.SMOK","BOL","YR2012",""
"SH.PRV.SMOK","ECU","YR2012",""
"SH.PRV.SMOK","PRY","YR2012",""
"SH.PRV.SMOK","PER","YR2012",""
