"SerieId","CountryId","YearId","value"
"SP.POP.AG02.FE.IN","ARG","YR2010","354385"
"SP.POP.AG02.FE.IN","BRA","YR2010","1465682"
"SP.POP.AG02.FE.IN","CHL","YR2010","119276"
"SP.POP.AG02.FE.IN","COL","YR2010","376373"
"SP.POP.AG02.FE.IN","BOL","YR2010","116859"
"SP.POP.AG02.FE.IN","ECU","YR2010","152182"
"SP.POP.AG02.FE.IN","PRY","YR2010","66637"
"SP.POP.AG02.FE.IN","PER","YR2010","293980"
"SP.POP.AG02.FE.IN","URY","YR2010","23149"
"SP.POP.AG02.FE.IN","VEN","YR2010","283885"
"SP.POP.AG02.MA.IN","ARG","YR2010","367614"
"SP.POP.AG02.MA.IN","BRA","YR2010","1528098"
"SP.POP.AG02.MA.IN","CHL","YR2010","123837"
"SP.POP.AG02.MA.IN","COL","YR2010","393603"
"SP.POP.AG02.MA.IN","BOL","YR2010","122089"
"SP.POP.AG02.MA.IN","ECU","YR2010","159107"
"SP.POP.AG02.MA.IN","PRY","YR2010","69605"
"SP.POP.AG02.MA.IN","PER","YR2010","304283"
"SP.POP.AG02.MA.IN","URY","YR2010","24253"
"SP.POP.AG02.MA.IN","VEN","YR2010","296940"
"SP.POP.AG03.FE.IN","ARG","YR2010","353689"
"SP.POP.AG03.FE.IN","BRA","YR2010","1490087"
"SP.POP.AG03.FE.IN","CHL","YR2010","117804"
"SP.POP.AG03.FE.IN","COL","YR2010","385811"
"SP.POP.AG03.FE.IN","BOL","YR2010","116758"
"SP.POP.AG03.FE.IN","ECU","YR2010","151660"
"SP.POP.AG03.FE.IN","PRY","YR2010","65701"
"SP.POP.AG03.FE.IN","PER","YR2010","288359"
"SP.POP.AG03.FE.IN","URY","YR2010","23410"
"SP.POP.AG03.FE.IN","VEN","YR2010","283453"
"SP.POP.AG03.MA.IN","ARG","YR2010","366770"
"SP.POP.AG03.MA.IN","BRA","YR2010","1552168"
"SP.POP.AG03.MA.IN","CHL","YR2010","122283"
"SP.POP.AG03.MA.IN","COL","YR2010","403442"
"SP.POP.AG03.MA.IN","BOL","YR2010","121906"
"SP.POP.AG03.MA.IN","ECU","YR2010","158448"
"SP.POP.AG03.MA.IN","PRY","YR2010","68584"
"SP.POP.AG03.MA.IN","PER","YR2010","300059"
"SP.POP.AG03.MA.IN","URY","YR2010","24517"
"SP.POP.AG03.MA.IN","VEN","YR2010","296355"
"SP.POP.AG04.FE.IN","ARG","YR2010","352659"
"SP.POP.AG04.FE.IN","BRA","YR2010","1516131"
"SP.POP.AG04.FE.IN","CHL","YR2010","117105"
"SP.POP.AG04.FE.IN","COL","YR2010","393838"
"SP.POP.AG04.FE.IN","BOL","YR2010","116457"
"SP.POP.AG04.FE.IN","ECU","YR2010","151419"
"SP.POP.AG04.FE.IN","PRY","YR2010","65203"
"SP.POP.AG04.FE.IN","PER","YR2010","284252"
"SP.POP.AG04.FE.IN","URY","YR2010","23669"
"SP.POP.AG04.FE.IN","VEN","YR2010","282645"
"SP.POP.AG04.MA.IN","ARG","YR2010","365627"
"SP.POP.AG04.MA.IN","BRA","YR2010","1578210"
"SP.POP.AG04.MA.IN","CHL","YR2010","121536"
"SP.POP.AG04.MA.IN","COL","YR2010","411772"
"SP.POP.AG04.MA.IN","BOL","YR2010","121522"
"SP.POP.AG04.MA.IN","ECU","YR2010","158121"
"SP.POP.AG04.MA.IN","PRY","YR2010","68042"
"SP.POP.AG04.MA.IN","PER","YR2010","296687"
"SP.POP.AG04.MA.IN","URY","YR2010","24771"
"SP.POP.AG04.MA.IN","VEN","YR2010","295440"
"SP.POP.AG05.FE.IN","ARG","YR2010","351383"
"SP.POP.AG05.FE.IN","BRA","YR2010","1543142"
"SP.POP.AG05.FE.IN","CHL","YR2010","117102"
"SP.POP.AG05.FE.IN","COL","YR2010","400579"
"SP.POP.AG05.FE.IN","BOL","YR2010","115968"
"SP.POP.AG05.FE.IN","ECU","YR2010","151394"
"SP.POP.AG05.FE.IN","PRY","YR2010","65073"
"SP.POP.AG05.FE.IN","PER","YR2010","281454"
"SP.POP.AG05.FE.IN","URY","YR2010","23924"
"SP.POP.AG05.FE.IN","VEN","YR2010","281520"
"SP.POP.AG05.MA.IN","ARG","YR2010","364261"
"SP.POP.AG05.MA.IN","BRA","YR2010","1605477"
"SP.POP.AG05.MA.IN","CHL","YR2010","121515"
"SP.POP.AG05.MA.IN","COL","YR2010","418727"
"SP.POP.AG05.MA.IN","BOL","YR2010","120952"
"SP.POP.AG05.MA.IN","ECU","YR2010","158051"
"SP.POP.AG05.MA.IN","PRY","YR2010","67903"
"SP.POP.AG05.MA.IN","PER","YR2010","294110"
"SP.POP.AG05.MA.IN","URY","YR2010","25016"
"SP.POP.AG05.MA.IN","VEN","YR2010","294242"
"SP.POP.AG06.FE.IN","ARG","YR2010","349947"
"SP.POP.AG06.FE.IN","BRA","YR2010","1570453"
"SP.POP.AG06.FE.IN","CHL","YR2010","117721"
"SP.POP.AG06.FE.IN","COL","YR2010","406159"
"SP.POP.AG06.FE.IN","BOL","YR2010","115306"
"SP.POP.AG06.FE.IN","ECU","YR2010","151520"
"SP.POP.AG06.FE.IN","PRY","YR2010","65240"
"SP.POP.AG06.FE.IN","PER","YR2010","279759"
"SP.POP.AG06.FE.IN","URY","YR2010","24173"
"SP.POP.AG06.FE.IN","VEN","YR2010","280136"
"SP.POP.AG06.MA.IN","ARG","YR2010","362750"
"SP.POP.AG06.MA.IN","BRA","YR2010","1633221"
"SP.POP.AG06.MA.IN","CHL","YR2010","122141"
"SP.POP.AG06.MA.IN","COL","YR2010","424438"
"SP.POP.AG06.MA.IN","BOL","YR2010","120209"
"SP.POP.AG06.MA.IN","ECU","YR2010","158162"
"SP.POP.AG06.MA.IN","PRY","YR2010","68089"
"SP.POP.AG06.MA.IN","PER","YR2010","292273"
"SP.POP.AG06.MA.IN","URY","YR2010","25251"
"SP.POP.AG06.MA.IN","VEN","YR2010","292805"
"SP.POP.AG07.FE.IN","ARG","YR2010","348439"
"SP.POP.AG07.FE.IN","BRA","YR2010","1597393"
"SP.POP.AG07.FE.IN","CHL","YR2010","118886"
"SP.POP.AG07.FE.IN","COL","YR2010","410703"
"SP.POP.AG07.FE.IN","BOL","YR2010","114484"
"SP.POP.AG07.FE.IN","ECU","YR2010","151733"
"SP.POP.AG07.FE.IN","PRY","YR2010","65634"
"SP.POP.AG07.FE.IN","PER","YR2010","278962"
"SP.POP.AG07.FE.IN","URY","YR2010","24416"
"SP.POP.AG07.FE.IN","VEN","YR2010","278553"
"SP.POP.AG07.MA.IN","ARG","YR2010","361171"
"SP.POP.AG07.MA.IN","BRA","YR2010","1660691"
"SP.POP.AG07.MA.IN","CHL","YR2010","123336"
"SP.POP.AG07.MA.IN","COL","YR2010","429039"
"SP.POP.AG07.MA.IN","BOL","YR2010","119306"
"SP.POP.AG07.MA.IN","ECU","YR2010","158379"
"SP.POP.AG07.MA.IN","PRY","YR2010","68522"
"SP.POP.AG07.MA.IN","PER","YR2010","291118"
"SP.POP.AG07.MA.IN","URY","YR2010","25476"
"SP.POP.AG07.MA.IN","VEN","YR2010","291176"
"SP.POP.AG08.FE.IN","ARG","YR2010","346947"
"SP.POP.AG08.FE.IN","BRA","YR2010","1623293"
"SP.POP.AG08.FE.IN","CHL","YR2010","120523"
"SP.POP.AG08.FE.IN","COL","YR2010","414335"
"SP.POP.AG08.FE.IN","BOL","YR2010","113514"
"SP.POP.AG08.FE.IN","ECU","YR2010","151967"
"SP.POP.AG08.FE.IN","PRY","YR2010","66182"
"SP.POP.AG08.FE.IN","PER","YR2010","278857"
"SP.POP.AG08.FE.IN","URY","YR2010","24650"
"SP.POP.AG08.FE.IN","VEN","YR2010","276829"
"SP.POP.AG08.MA.IN","ARG","YR2010","359601"
"SP.POP.AG08.MA.IN","BRA","YR2010","1687141"
"SP.POP.AG08.MA.IN","CHL","YR2010","125020"
"SP.POP.AG08.MA.IN","COL","YR2010","432662"
"SP.POP.AG08.MA.IN","BOL","YR2010","118256"
"SP.POP.AG08.MA.IN","ECU","YR2010","158628"
"SP.POP.AG08.MA.IN","PRY","YR2010","69125"
"SP.POP.AG08.MA.IN","PER","YR2010","290591"
"SP.POP.AG08.MA.IN","URY","YR2010","25692"
"SP.POP.AG08.MA.IN","VEN","YR2010","289401"
"SP.POP.AG09.FE.IN","ARG","YR2010","345558"
"SP.POP.AG09.FE.IN","BRA","YR2010","1647484"
"SP.POP.AG09.FE.IN","CHL","YR2010","122555"
"SP.POP.AG09.FE.IN","COL","YR2010","417180"
"SP.POP.AG09.FE.IN","BOL","YR2010","112410"
"SP.POP.AG09.FE.IN","ECU","YR2010","152158"
"SP.POP.AG09.FE.IN","PRY","YR2010","66815"
"SP.POP.AG09.FE.IN","PER","YR2010","279239"
"SP.POP.AG09.FE.IN","URY","YR2010","24875"
"SP.POP.AG09.FE.IN","VEN","YR2010","275024"
"SP.POP.AG09.MA.IN","ARG","YR2010","358117"
"SP.POP.AG09.MA.IN","BRA","YR2010","1711821"
"SP.POP.AG09.MA.IN","CHL","YR2010","127112"
"SP.POP.AG09.MA.IN","COL","YR2010","435439"
"SP.POP.AG09.MA.IN","BOL","YR2010","117074"
"SP.POP.AG09.MA.IN","ECU","YR2010","158832"
"SP.POP.AG09.MA.IN","PRY","YR2010","69820"
"SP.POP.AG09.MA.IN","PER","YR2010","290635"
"SP.POP.AG09.MA.IN","URY","YR2010","25897"
"SP.POP.AG09.MA.IN","VEN","YR2010","287523"
"SP.POP.AG10.FE.IN","ARG","YR2010","343999"
"SP.POP.AG10.FE.IN","BRA","YR2010","1671177"
"SP.POP.AG10.FE.IN","CHL","YR2010","124829"
"SP.POP.AG10.FE.IN","COL","YR2010","419026"
"SP.POP.AG10.FE.IN","BOL","YR2010","111172"
"SP.POP.AG10.FE.IN","ECU","YR2010","152361"
"SP.POP.AG10.FE.IN","PRY","YR2010","67557"
"SP.POP.AG10.FE.IN","PER","YR2010","280100"
"SP.POP.AG10.FE.IN","URY","YR2010","25076"
"SP.POP.AG10.FE.IN","VEN","YR2010","273097"
"SP.POP.AG10.MA.IN","ARG","YR2010","356422"
"SP.POP.AG10.MA.IN","BRA","YR2010","1735902"
"SP.POP.AG10.MA.IN","CHL","YR2010","129451"
"SP.POP.AG10.MA.IN","COL","YR2010","437114"
"SP.POP.AG10.MA.IN","BOL","YR2010","115752"
"SP.POP.AG10.MA.IN","ECU","YR2010","159053"
"SP.POP.AG10.MA.IN","PRY","YR2010","70636"
"SP.POP.AG10.MA.IN","PER","YR2010","290854"
"SP.POP.AG10.MA.IN","URY","YR2010","26074"
"SP.POP.AG10.MA.IN","VEN","YR2010","285505"
"SP.POP.AG11.FE.IN","ARG","YR2010","341999"
"SP.POP.AG11.FE.IN","BRA","YR2010","1695583"
"SP.POP.AG11.FE.IN","CHL","YR2010","127189"
"SP.POP.AG11.FE.IN","COL","YR2010","419661"
"SP.POP.AG11.FE.IN","BOL","YR2010","109802"
"SP.POP.AG11.FE.IN","ECU","YR2010","152631"
"SP.POP.AG11.FE.IN","PRY","YR2010","68436"
"SP.POP.AG11.FE.IN","PER","YR2010","281432"
"SP.POP.AG11.FE.IN","URY","YR2010","25237"
"SP.POP.AG11.FE.IN","VEN","YR2010","271011"
"SP.POP.AG11.MA.IN","ARG","YR2010","354220"
"SP.POP.AG11.MA.IN","BRA","YR2010","1760554"
"SP.POP.AG11.MA.IN","CHL","YR2010","131875"
"SP.POP.AG11.MA.IN","COL","YR2010","437429"
"SP.POP.AG11.MA.IN","BOL","YR2010","114284"
"SP.POP.AG11.MA.IN","ECU","YR2010","159352"
"SP.POP.AG11.MA.IN","PRY","YR2010","71604"
"SP.POP.AG11.MA.IN","PER","YR2010","290852"
"SP.POP.AG11.MA.IN","URY","YR2010","26205"
"SP.POP.AG11.MA.IN","VEN","YR2010","283306"
"SP.POP.AG12.FE.IN","ARG","YR2010","341444"
"SP.POP.AG12.FE.IN","BRA","YR2010","1710628"
"SP.POP.AG12.FE.IN","CHL","YR2010","129958"
"SP.POP.AG12.FE.IN","COL","YR2010","420893"
"SP.POP.AG12.FE.IN","BOL","YR2010","108374"
"SP.POP.AG12.FE.IN","ECU","YR2010","152303"
"SP.POP.AG12.FE.IN","PRY","YR2010","68895"
"SP.POP.AG12.FE.IN","PER","YR2010","282041"
"SP.POP.AG12.FE.IN","URY","YR2010","25424"
"SP.POP.AG12.FE.IN","VEN","YR2010","269313"
"SP.POP.AG12.MA.IN","ARG","YR2010","353457"
"SP.POP.AG12.MA.IN","BRA","YR2010","1775433"
"SP.POP.AG12.MA.IN","CHL","YR2010","134719"
"SP.POP.AG12.MA.IN","COL","YR2010","438465"
"SP.POP.AG12.MA.IN","BOL","YR2010","112783"
"SP.POP.AG12.MA.IN","ECU","YR2010","158972"
"SP.POP.AG12.MA.IN","PRY","YR2010","72110"
"SP.POP.AG12.MA.IN","PER","YR2010","292272"
"SP.POP.AG12.MA.IN","URY","YR2010","26380"
"SP.POP.AG12.MA.IN","VEN","YR2010","281397"
"SP.POP.AG13.FE.IN","ARG","YR2010","343144"
"SP.POP.AG13.FE.IN","BRA","YR2010","1711877"
"SP.POP.AG13.FE.IN","CHL","YR2010","133220"
"SP.POP.AG13.FE.IN","COL","YR2010","423523"
"SP.POP.AG13.FE.IN","BOL","YR2010","106928"
"SP.POP.AG13.FE.IN","ECU","YR2010","151071"
"SP.POP.AG13.FE.IN","PRY","YR2010","68672"
"SP.POP.AG13.FE.IN","PER","YR2010","281326"
"SP.POP.AG13.FE.IN","URY","YR2010","25662"
"SP.POP.AG13.FE.IN","VEN","YR2010","268259"
"SP.POP.AG13.MA.IN","ARG","YR2010","354957"
"SP.POP.AG13.MA.IN","BRA","YR2010","1775953"
"SP.POP.AG13.MA.IN","CHL","YR2010","138069"
"SP.POP.AG13.MA.IN","COL","YR2010","441131"
"SP.POP.AG13.MA.IN","BOL","YR2010","111300"
"SP.POP.AG13.MA.IN","ECU","YR2010","157565"
"SP.POP.AG13.MA.IN","PRY","YR2010","71862"
"SP.POP.AG13.MA.IN","PER","YR2010","295739"
"SP.POP.AG13.MA.IN","URY","YR2010","26633"
"SP.POP.AG13.MA.IN","VEN","YR2010","279994"
"SP.POP.AG14.FE.IN","ARG","YR2010","346104"
"SP.POP.AG14.FE.IN","BRA","YR2010","1704307"
"SP.POP.AG14.FE.IN","CHL","YR2010","136662"
"SP.POP.AG14.FE.IN","COL","YR2010","426662"
"SP.POP.AG14.FE.IN","BOL","YR2010","105438"
"SP.POP.AG14.FE.IN","ECU","YR2010","149231"
"SP.POP.AG14.FE.IN","PRY","YR2010","67984"
"SP.POP.AG14.FE.IN","PER","YR2010","279675"
"SP.POP.AG14.FE.IN","URY","YR2010","25908"
"SP.POP.AG14.FE.IN","VEN","YR2010","267614"
"SP.POP.AG14.MA.IN","ARG","YR2010","357677"
"SP.POP.AG14.MA.IN","BRA","YR2010","1767122"
"SP.POP.AG14.MA.IN","CHL","YR2010","141598"
"SP.POP.AG14.MA.IN","COL","YR2010","444393"
"SP.POP.AG14.MA.IN","BOL","YR2010","109789"
"SP.POP.AG14.MA.IN","ECU","YR2010","155466"
"SP.POP.AG14.MA.IN","PRY","YR2010","71105"
"SP.POP.AG14.MA.IN","PER","YR2010","300177"
"SP.POP.AG14.MA.IN","URY","YR2010","26913"
"SP.POP.AG14.MA.IN","VEN","YR2010","278887"
"SP.POP.AG15.FE.IN","ARG","YR2010","348704"
"SP.POP.AG15.FE.IN","BRA","YR2010","1697010"
"SP.POP.AG15.FE.IN","CHL","YR2010","139970"
"SP.POP.AG15.FE.IN","COL","YR2010","428969"
"SP.POP.AG15.FE.IN","BOL","YR2010","103856"
"SP.POP.AG15.FE.IN","ECU","YR2010","147363"
"SP.POP.AG15.FE.IN","PRY","YR2010","67301"
"SP.POP.AG15.FE.IN","PER","YR2010","278139"
"SP.POP.AG15.FE.IN","URY","YR2010","26115"
"SP.POP.AG15.FE.IN","VEN","YR2010","266759"
"SP.POP.AG15.MA.IN","ARG","YR2010","359977"
"SP.POP.AG15.MA.IN","BRA","YR2010","1758297"
"SP.POP.AG15.MA.IN","CHL","YR2010","144980"
"SP.POP.AG15.MA.IN","COL","YR2010","446647"
"SP.POP.AG15.MA.IN","BOL","YR2010","108175"
"SP.POP.AG15.MA.IN","ECU","YR2010","153336"
"SP.POP.AG15.MA.IN","PRY","YR2010","70359"
"SP.POP.AG15.MA.IN","PER","YR2010","304176"
"SP.POP.AG15.MA.IN","URY","YR2010","27145"
"SP.POP.AG15.MA.IN","VEN","YR2010","277535"
"SP.POP.AG16.FE.IN","ARG","YR2010","351484"
"SP.POP.AG16.FE.IN","BRA","YR2010","1687795"
"SP.POP.AG16.FE.IN","CHL","YR2010","143311"
"SP.POP.AG16.FE.IN","COL","YR2010","431121"
"SP.POP.AG16.FE.IN","BOL","YR2010","102205"
"SP.POP.AG16.FE.IN","ECU","YR2010","145328"
"SP.POP.AG16.FE.IN","PRY","YR2010","66512"
"SP.POP.AG16.FE.IN","PER","YR2010","276583"
"SP.POP.AG16.FE.IN","URY","YR2010","26309"
"SP.POP.AG16.FE.IN","VEN","YR2010","265666"
"SP.POP.AG16.MA.IN","ARG","YR2010","362463"
"SP.POP.AG16.MA.IN","BRA","YR2010","1747318"
"SP.POP.AG16.MA.IN","CHL","YR2010","148388"
"SP.POP.AG16.MA.IN","COL","YR2010","448623"
"SP.POP.AG16.MA.IN","BOL","YR2010","106495"
"SP.POP.AG16.MA.IN","ECU","YR2010","151019"
"SP.POP.AG16.MA.IN","PRY","YR2010","69502"
"SP.POP.AG16.MA.IN","PER","YR2010","308365"
"SP.POP.AG16.MA.IN","URY","YR2010","27364"
"SP.POP.AG16.MA.IN","VEN","YR2010","275907"
"SP.POP.AG17.FE.IN","ARG","YR2010","352269"
"SP.POP.AG17.FE.IN","BRA","YR2010","1683612"
"SP.POP.AG17.FE.IN","CHL","YR2010","145405"
"SP.POP.AG17.FE.IN","COL","YR2010","430476"
"SP.POP.AG17.FE.IN","BOL","YR2010","100439"
"SP.POP.AG17.FE.IN","ECU","YR2010","143438"
"SP.POP.AG17.FE.IN","PRY","YR2010","65749"
"SP.POP.AG17.FE.IN","PER","YR2010","274450"
"SP.POP.AG17.FE.IN","URY","YR2010","26339"
"SP.POP.AG17.FE.IN","VEN","YR2010","264837"
"SP.POP.AG17.MA.IN","ARG","YR2010","362574"
"SP.POP.AG17.MA.IN","BRA","YR2010","1740488"
"SP.POP.AG17.MA.IN","CHL","YR2010","150480"
"SP.POP.AG17.MA.IN","COL","YR2010","447460"
"SP.POP.AG17.MA.IN","BOL","YR2010","104633"
"SP.POP.AG17.MA.IN","ECU","YR2010","148842"
"SP.POP.AG17.MA.IN","PRY","YR2010","68677"
"SP.POP.AG17.MA.IN","PER","YR2010","309259"
"SP.POP.AG17.MA.IN","URY","YR2010","27396"
"SP.POP.AG17.MA.IN","VEN","YR2010","274432"
"SP.POP.AG18.FE.IN","ARG","YR2010","349882"
"SP.POP.AG18.FE.IN","BRA","YR2010","1688722"
"SP.POP.AG18.FE.IN","CHL","YR2010","145616"
"SP.POP.AG18.FE.IN","COL","YR2010","425715"
"SP.POP.AG18.FE.IN","BOL","YR2010","98533"
"SP.POP.AG18.FE.IN","ECU","YR2010","141901"
"SP.POP.AG18.FE.IN","PRY","YR2010","65120"
"SP.POP.AG18.FE.IN","PER","YR2010","271594"
"SP.POP.AG18.FE.IN","URY","YR2010","26128"
"SP.POP.AG18.FE.IN","VEN","YR2010","264410"
"SP.POP.AG18.MA.IN","ARG","YR2010","358957"
"SP.POP.AG18.MA.IN","BRA","YR2010","1741797"
"SP.POP.AG18.MA.IN","CHL","YR2010","150591"
"SP.POP.AG18.MA.IN","COL","YR2010","441702"
"SP.POP.AG18.MA.IN","BOL","YR2010","102529"
"SP.POP.AG18.MA.IN","ECU","YR2010","147026"
